"#{""t_start"": 1543729345.3484435"," ""env_id"": ""BaxterReachEnv-v11""}",
r,l,t
-31.451544,100,25796.80746
-27.887525,100,25799.06496
-18.643369,100,25801.38551
-62.550846,100,25803.58418
-25.429218,100,25805.76218
-48.679018,100,25808.00144
-33.790893,100,25810.2085
-22.535132,100,25812.43693
-41.537677,100,25814.71444
-25.544968,100,25817.08954
-27.563293,100,25819.37665
-26.63885,100,25821.57299
-26.716141,100,25823.78887
-29.888839,100,25825.89914
-30.194166,100,25828.03916
-27.275843,100,25830.3205
-27.896627,100,25832.48443
-29.133451,100,25834.62152
-24.092131,100,25836.80195
-30.841242,100,25839.14965
-29.850745,100,25841.2751
-24.91319,100,25843.43581
-30.188543,100,25845.57153
-30.739156,100,25847.68998
-34.317748,100,25849.7191
-26.774812,100,25851.96887
-28.107786,100,25854.12215
-24.135036,100,25856.33517
-32.863131,100,25858.53065
-32.160917,100,25860.81413
-24.899253,100,25862.85146
-30.169456,100,25865.07258
-27.126174,100,25867.25895
-28.624277,100,25869.49318
-33.250643,100,25871.82205
-27.304414,100,25874.21276
-32.435221,100,25876.35228
-31.007222,100,25878.55167
-24.579877,100,25880.78109
-30.129239,100,25882.94544
-28.338295,100,25885.14318
-23.91276,100,25887.32884
-24.140233,100,25889.67612
-33.823789,100,25891.87758
-27.324745,100,25894.06518
-29.285407,100,25896.35834
-26.815235,100,25898.62053
-27.712952,100,25900.83248
-30.096284,100,25903.05167
-31.132423,100,25905.27982
-30.335445,100,25907.41012
-29.039899,100,25909.71137
-25.143896,100,25911.81726
-28.743282,100,25914.00803
-29.903237,100,25916.34964
-27.760483,100,25918.65685
-29.585302,100,25920.8646
-28.878794,100,25923.03296
-27.500273,100,25925.25246
-29.133823,100,25927.47112
-29.220262,100,25929.63411
-31.309357,100,25931.8126
-31.670201,100,25934.05071
-31.606816,100,25936.17753
-22.47737,100,25938.41504
-30.980354,100,25940.70451
-30.852898,100,25942.90374
-24.391881,100,25945.09704
-36.810875,100,25947.27415
-32.658898,100,25949.30749
-32.999274,100,25951.42462
-32.065932,100,25953.73237
-28.887481,100,25956.11981
-34.26728,100,25958.33636
-32.442534,100,25960.42665
-34.068826,100,25962.59327
-30.682814,100,25964.82678
-30.626783,100,25967.23316
-28.563137,100,25969.47909
-23.686341,100,25971.6657
-31.292286,100,25973.9225
-33.078251,100,25976.27568
-33.485307,100,25978.41396
-31.115775,100,25980.63944
-29.734421,100,25982.87653
-29.602086,100,25985.28932
-32.307388,100,25987.60128
-36.377504,100,25989.85601
-34.346327,100,25992.06975
-33.61541,100,25994.26606
-32.684292,100,25996.42339
-32.123776,100,25998.73698
-55.015794,100,26001.01931
-37.595344,100,26003.22534
-27.690287,100,26005.49152
-34.043861,100,26007.78
-24.988532,100,26010.25017
-32.207041,100,26012.4924
-35.690164,100,26014.68761
-35.404673,100,26016.75308
-32.290983,100,26018.97199
-33.885836,100,26021.10876
-30.636161,100,26023.32821
-32.946452,100,26025.56592
-32.089805,100,26027.73051
-32.693428,100,26029.74683
-32.192517,100,26031.88965
-29.435206,100,26034.06103
-31.1175,100,26036.38344
-30.398323,100,26038.6679
-32.907312,100,26040.78149
-25.338054,100,26042.97317
-34.668063,100,26045.16478
-32.513372,100,26047.34116
-33.101327,100,26049.49462
-33.102852,100,26051.84658
-33.059965,100,26053.87414
-31.348001,100,26056.07594
-35.72567,100,26058.34686
-36.496978,100,26060.45715
-34.529762,100,26062.67704
-36.899917,100,26064.946
-34.828611,100,26067.0874
-32.183095,100,26069.38085
-36.691357,100,26071.56778
-33.261274,100,26073.76772
-36.238734,100,26075.97579
-32.667692,100,26078.19501
-37.268566,100,26080.31765
-42.590411,100,26082.50862
-30.670753,100,26084.70554
-36.169444,100,26086.91933
-30.828657,100,26089.1722
-29.891163,100,26091.41922
-27.507532,100,26093.66433
-33.372388,100,26095.8569
-34.059994,100,26098.05593
-31.132329,100,26100.05965
-33.866537,100,26102.4493
-34.260091,100,26104.56302
-29.978564,100,26106.72062
-37.019233,100,26108.96278
-32.390149,100,26111.13401
-27.646404,100,26113.21802
-33.145892,100,26115.41911
-33.410377,100,26117.58902
-28.875381,100,26119.63064
-30.216265,100,26121.86254
-34.820222,100,26124.06014
-33.229584,100,26126.29082
-35.230695,100,26128.58203
-34.612715,100,26130.65189
-36.00927,100,26132.88371
-33.854233,100,26135.13324
-35.262422,100,26137.38691
-34.540013,100,26139.61178
-30.719439,100,26141.83724
-32.406998,100,26144.16939
-31.910868,100,26146.33503
-33.567052,100,26148.55952
-36.786587,100,26150.77372
-35.334116,100,26152.91127
-32.903719,100,26155.06698
-33.571732,100,26157.21386
-33.116479,100,26159.53571
-32.428161,100,26161.80424
-35.087483,100,26164.01129
-34.713561,100,26166.23046
-36.554613,100,26168.4036
-38.098468,100,26170.77273
-41.175821,100,26173.07583
-32.945275,100,26175.3109
-31.944409,100,26177.54351
-34.151038,100,26179.99959
-34.524357,100,26182.29667
-33.09735,100,26184.52307
-33.204918,100,26186.98293
-34.800778,100,26189.23234
-34.30866,100,26191.41576
-34.506067,100,26193.72811
-33.507496,100,26195.97774
-34.859283,100,26198.21651
-33.481754,100,26200.51441
-27.640374,100,26202.58502
-34.209342,100,26204.85936
-33.740381,100,26206.99902
-33.7505,100,26209.12197
-33.215727,100,26211.26316
-36.889256,100,26213.60495
-34.549877,100,26215.85056
-35.188411,100,26218.10685
-34.392142,100,26220.28968
-22.708879,100,26222.45347
-30.282659,100,26224.71209
-32.648617,100,26226.94248
-34.988709,100,26229.13543
-33.122042,100,26231.29111
-34.312868,100,26233.50613
-32.617087,100,26235.68042
-34.406796,100,26238.02482
-36.588392,100,26240.41555
-37.488156,100,26242.46404
-33.222149,100,26244.6403
-32.792129,100,26246.97474
-34.590597,100,26249.24973
-32.865983,100,26251.44723
-37.229706,100,26253.62807
-36.11702,100,26255.77968
-34.627997,100,26258.13496
-36.48797,100,26260.28759
-39.841886,100,26262.40765
-34.972607,100,26264.6692
-37.166116,100,26266.91496
-34.148814,100,26269.06038
-36.786422,100,26271.28344
-36.58041,100,26273.47461
-36.185355,100,26275.70058
-36.472788,100,26277.95294
-32.892027,100,26280.3367
-31.569732,100,26282.72812
-33.914494,100,26284.88216
-34.873328,100,26287.08879
-38.441564,100,26289.33573
-34.052688,100,26291.6748
-34.644037,100,26293.8429
-34.147028,100,26296.03548
-34.338457,100,26298.25044
-36.115889,100,26300.39794
-38.062793,100,26302.38218
-34.665391,100,26304.52778
-37.546916,100,26306.72115
-35.983521,100,26309.04698
-37.071205,100,26311.16971
-35.91498,100,26313.37033
-38.09297,100,26315.60808
-38.610463,100,26317.81176
-36.516886,100,26319.96111
-36.767418,100,26322.06292
-47.136785,100,26324.12492
-41.892614,100,26326.2864
-37.839885,100,26328.49571
-36.495989,100,26330.72771
-38.732468,100,26332.96811
-39.105075,100,26335.31566
-40.693999,100,26337.58161
-40.505388,100,26339.78628
-39.270335,100,26341.97264
-34.228909,100,26344.21442
-30.678294,100,26346.50561
-37.873846,100,26348.7769
-34.14247,100,26350.93365
-41.387692,100,26353.09176
-31.724403,100,26355.0886
-39.761522,100,26357.1572
-34.514178,100,26359.44554
-31.936303,100,26361.71934
-36.054361,100,26363.68962
-39.375718,100,26365.89071
-35.08414,100,26368.09183
-36.451317,100,26370.21585
-35.703726,100,26372.26157
-36.210017,100,26374.45956
-38.130098,100,26376.65934
-41.150734,100,26378.98593
-47.372485,100,26381.15115
-40.950094,100,26383.34271
-36.089364,100,26385.67183
-39.90872,100,26387.91467
-39.227216,100,26390.16514
-37.617254,100,26392.32351
-39.425949,100,26394.47426
-38.957281,100,26396.50147
-37.876135,100,26398.75503
-41.493699,100,26400.95521
-42.064571,100,26403.17231
-40.109076,100,26405.41373
-42.237988,100,26407.47465
-41.66043,100,26409.84937
-47.418616,100,26412.01801
-42.511786,100,26414.1572
-41.715848,100,26416.18298
-40.262697,100,26418.38452
-44.126427,100,26420.59748
-42.173729,100,26422.81686
-47.222875,100,26424.7761
-40.973057,100,26426.99818
-48.231451,100,26429.09474
-43.674728,100,26431.30398
-45.449484,100,26433.44573
-41.172411,100,26435.61379
-42.722744,100,26437.72264
-53.601774,100,26439.71166
-52.336602,100,26441.95538
-47.521292,100,26443.98833
-52.570209,100,26446.13634
-52.915106,100,26448.2255
-58.823854,100,26450.3024
-62.948303,100,26452.28519
-45.882553,100,26454.33947
-47.013664,100,26456.51749
-57.892002,100,26458.69156
-45.34978,100,26460.94357
-43.090956,100,26462.93252
-50.301902,100,26465.08233
-68.813986,100,26467.0817
-47.860088,100,26469.23187
-51.859457,100,26471.39444
-56.128166,100,26473.50987
-59.231762,100,26475.58662
-58.784627,100,26477.68744
-85.286642,100,26479.94238
-60.051511,100,26482.13239
-52.40137,100,26484.2142
-58.731075,100,26486.35935
-62.58009,100,26488.52148
-41.559757,100,26490.82397
-57.961386,100,26492.89232
-77.691149,100,26495.13541
-91.696352,100,26497.30921
-83.065045,100,26499.4345
-88.661602,100,26501.57201
-82.111841,100,26503.7526
-90.735899,100,26505.76649
-81.842194,100,26507.73939
-90.343209,100,26509.7682
-78.858121,100,26511.75516
-87.716318,100,26513.8109
-63.682089,100,26515.83398
-64.505486,100,26517.835
-74.020622,100,26519.86605
-69.708161,100,26522.01794
-68.156216,100,26524.07955
-73.022285,100,26526.27342
-71.549736,100,26528.34428
-85.948854,100,26530.33847
-84.39567,100,26532.49803
-82.687591,100,26534.70474
-73.02791,100,26536.84619
-86.748451,100,26538.8459
-61.332932,100,26540.84329
-71.941986,100,26542.8492
-87.867154,100,26544.91019
-82.374962,100,26547.01517
-76.718269,100,26549.00052
-70.680647,100,26551.14869
-81.887527,100,26553.11663
-75.238051,100,26555.27822
-75.048688,100,26557.33517
-87.142519,100,26559.31505
-70.241107,100,26561.31189
-77.347005,100,26563.55541
-97.373224,100,26565.47807
-74.143157,100,26567.50025
-93.281274,100,26569.4909
-86.895823,100,26571.57135
-90.632936,100,26573.59554
-92.034163,100,26575.51629
-90.852252,100,26577.58003
-87.621645,100,26579.66707
-100.585253,100,26581.79202
-91.04724,100,26583.89784
-79.723737,100,26585.80305
-94.490378,100,26587.97636
-68.959107,100,26590.1046
-72.704307,100,26592.18094
-84.357043,100,26594.25185
-76.613975,100,26596.26586
-78.056671,100,26598.41087
-78.738373,100,26600.56177
-52.919032,100,26602.6776
-81.536351,100,26604.64055
-67.398277,100,26606.72163
-67.948488,100,26608.80329
-69.077211,100,26610.99648
-65.099023,100,26613.08826
-58.204529,100,26615.19062
-69.044858,100,26617.20312
-75.258951,100,26619.43863
-67.883505,100,26621.53503
-83.370543,100,26623.52889
-75.861861,100,26625.48495
-71.868372,100,26627.78879
-70.700684,100,26629.80867
-82.445413,100,26631.93567
-67.444054,100,26633.75644
-99.011744,100,26635.85885
-90.859,100,26637.95193
-67.768899,100,26640.00761
-102.175642,100,26642.18912
-91.303726,100,26644.27449
-94.074376,100,26646.43195
-83.466547,100,26648.48201
-79.17138,100,26650.63004
-93.598502,100,26652.70629
-98.547131,100,26654.65537
-92.849134,100,26656.74762
-102.017778,100,26658.74554
-104.655384,100,26660.81505
-85.80399,100,26662.80562
-98.395877,100,26664.95329
-103.954374,100,26667.00067
-96.771775,100,26669.08385
-97.624981,100,26671.01317
-101.849343,100,26673.1389
-92.530135,100,26675.09498
-102.491232,100,26677.01167
-113.814691,100,26678.97138
-114.174208,100,26681.00428
-106.19221,100,26683.1977
-95.643213,100,26685.23599
-101.063581,100,26687.39204
-100.814863,100,26689.47863
-104.798577,100,26691.50171
-109.136114,100,26693.49054
-85.980518,100,26695.4607
-99.038014,100,26697.67982
-109.26194,100,26699.86979
-108.590909,100,26701.97989
-98.56909,100,26704.05724
-93.585408,100,26706.22957
-106.213311,100,26708.21898
-95.417208,100,26710.24187
-103.539618,100,26712.31274
-105.367947,100,26714.36272
-102.311503,100,26716.48063
-93.046262,100,26718.54486
-103.122158,100,26720.73372
-102.929838,100,26722.87922
-101.904167,100,26724.91261
-108.047077,100,26726.93281
-98.739734,100,26728.81114
-112.258038,100,26730.85936
-103.286899,100,26732.9691
-108.757084,100,26735.10142
-90.831259,100,26737.13087
-104.480146,100,26739.09166
-107.36576,100,26741.11911
-110.29471,100,26743.14582
-87.118709,100,26745.11903
-102.364703,100,26747.20442
-87.325544,100,26749.25951
-64.814704,100,26751.30778
-73.695593,100,26753.33091
-105.919584,100,26755.51107
-113.800431,100,26757.54981
-96.771391,100,26759.63175
-112.271,100,26761.64746
-113.427091,100,26763.84874
-104.165159,100,26765.89699
-109.761127,100,26768.00261
-112.256703,100,26770.12391
-112.33944,100,26772.29231
-104.472836,100,26774.32622
-99.587848,100,26776.56179
-106.840645,100,26778.73136
-95.081949,100,26780.82834
-87.691546,100,26782.94391
-93.350424,100,26784.8762
-105.812608,100,26786.90052
-110.638622,100,26789.04361
-97.666675,100,26791.13912
-107.103652,100,26793.35185
-111.959277,100,26795.39863
-109.966589,100,26797.42033
-82.214961,100,26799.50915
-113.428923,100,26801.68691
-111.932355,100,26803.70937
-112.099849,100,26805.80436
-110.141775,100,26807.89555
-107.327892,100,26810.08704
-100.452936,100,26812.23363
-108.368146,100,26814.31592
-111.920025,100,26816.33854
-114.333198,100,26818.53998
-112.513998,100,26820.54951
-111.029511,100,26822.72415
-99.980352,100,26824.87765
-98.418585,100,26827.0892
-107.101023,100,26829.21414
-112.328326,100,26831.32655
-112.53835,100,26833.1943
-109.834426,100,26835.25131
-113.274018,100,26837.31191
-114.893742,100,26839.40399
-108.207265,100,26841.47412
-108.602408,100,26843.47839
-110.349453,100,26845.44214
-94.597217,100,26847.65864
-110.117054,100,26849.95891
-103.96123,100,26852.01586
-100.357295,100,26854.08803
-95.435071,100,26856.2565
-107.475389,100,26858.37081
-101.988738,100,26860.43842
-106.384329,100,26862.28937
-88.779188,100,26864.4422
-115.66964,100,26866.53849
-102.522016,100,26868.61177
-100.824959,100,26870.69793
-107.639547,100,26872.77118
-115.266046,100,26874.72253
-105.963872,100,26876.84196
-104.202117,100,26878.95758
-101.075083,100,26880.93478
-99.2775,100,26882.99211
-103.093067,100,26885.12579
-100.687258,100,26887.13083
-108.625597,100,26889.24884
-104.909713,100,26891.2245
-107.879113,100,26893.28984
-104.287675,100,26895.4012
-109.119945,100,26897.45214
-108.810121,100,26899.52995
-105.769611,100,26901.73301
-97.435722,100,26903.78519
-118.901986,100,26905.77095
-110.365303,100,26907.85087
-96.628993,100,26910.1306
-117.043773,100,26912.24593
-120.398091,100,26914.35051
-101.940417,100,26916.37824
-102.674525,100,26918.40655
-112.104111,100,26920.5168
-111.028743,100,26922.82576
-92.40322,100,26924.80781
-94.193333,100,26927.0126
-104.814841,100,26929.24572
-101.599528,100,26931.41042
-109.706575,100,26933.4511
-98.740357,100,26935.72634
-97.782686,100,26937.8321
-110.47246,100,26939.76184
-103.96243,100,26941.87955
-106.597069,100,26943.87401
-110.411153,100,26945.99217
-103.344804,100,26947.96459
-112.041995,100,26950.04956
-109.701602,100,26952.11573
-109.461261,100,26954.41498
-108.595679,100,26956.55556
-122.33564,100,26958.63185
-108.315197,100,26960.89846
-108.446316,100,26963.15074
-113.609783,100,26965.42892
-102.42226,100,26967.52724
-98.945701,100,26969.60335
-122.681999,100,26971.73125
-113.562192,100,26973.79477
-111.875592,100,26976.06355
-109.79463,100,26978.2495
-98.055462,100,26980.45498
-96.976129,100,26982.59203
-110.454932,100,26984.91659
-110.421975,100,26987.20897
-99.125037,100,26989.44261
-101.81587,100,26991.60074
-90.595829,100,26993.88145
-104.471788,100,26996.12244
-112.519053,100,26998.25801
-105.369003,100,27000.39685
-111.263449,100,27002.71344
-104.283984,100,27004.8587
-114.185699,100,27007.0852
-105.412642,100,27009.14784
-80.041549,100,27011.57831
-108.248969,100,27013.79952
-107.499438,100,27015.92619
-109.849707,100,27018.01874
-109.538244,100,27020.14848
-107.692154,100,27022.27661
-110.434655,100,27024.39767
-105.669222,100,27026.55471
-105.872399,100,27028.62665
-98.762823,100,27030.81536
-106.260807,100,27033.00647
-108.198597,100,27035.2364
-101.199166,100,27037.43254
-106.766896,100,27039.6731
-110.004072,100,27041.7678
-111.586705,100,27043.86065
-105.049118,100,27046.0064
-111.424279,100,27048.20495
-105.522546,100,27050.27226
-112.142484,100,27052.43379
-107.113353,100,27054.51471
-104.97751,100,27056.69814
-115.301155,100,27058.79131
-105.591844,100,27060.94493
-108.143109,100,27063.17158
-118.630646,100,27065.53035
-102.901001,100,27067.49679
-100.016022,100,27069.75069
-103.101056,100,27071.9408
-105.55619,100,27074.16428
-128.281929,100,27076.28952
-107.432279,100,27078.44526
-109.22919,100,27080.63914
-110.439838,100,27082.74837
-102.964238,100,27084.93494
-105.746357,100,27087.08561
-107.838006,100,27089.23803
-103.958914,100,27091.47694
-107.525536,100,27093.5693
-109.976191,100,27095.84571
-117.00561,100,27098.12016
-100.946578,100,27100.41095
-102.999818,100,27102.54721
-100.875968,100,27104.79699
-108.575825,100,27106.90904
-101.351401,100,27109.05931
-105.779467,100,27111.19783
-130.115547,100,27113.44547
-95.418444,100,27115.66086
-118.965738,100,27117.86809
-107.128451,100,27120.18518
-121.797502,100,27122.29011
-103.324056,100,27124.47748
-99.213005,100,27126.76366
-104.241191,100,27128.8952
-100.725817,100,27131.12608
-103.25064,100,27133.39619
-99.337298,100,27135.53051
-110.293454,100,27137.67128
-101.775164,100,27139.8098
-101.474908,100,27141.92998
-98.718432,100,27144.33722
-92.985439,100,27146.4719
-125.172564,100,27148.53835
-103.706634,100,27150.8584
-95.415114,100,27153.21603
-95.890351,100,27155.43248
-104.726814,100,27157.65302
-98.594655,100,27159.90787
-96.430785,100,27162.18818
-93.535478,100,27164.43978
-99.773119,100,27166.64164
-104.407815,100,27168.84875
-97.922051,100,27171.11548
-100.833822,100,27173.36937
-101.330141,100,27175.63051
-91.700013,100,27177.85859
-107.766034,100,27180.09184
-99.065298,100,27182.40973
-106.37447,100,27184.68265
-104.365957,100,27186.85848
-102.087299,100,27189.04457
-109.510466,100,27191.10435
-111.443449,100,27193.12231
-102.413993,100,27195.34452
-103.239976,100,27197.65294
-108.366223,100,27199.78329
-121.216088,100,27202.24744
-107.502829,100,27204.49459
-105.889765,100,27206.78829
-104.75499,100,27208.97664
-109.507133,100,27211.02825
-94.929913,100,27213.11814
-101.759386,100,27215.35587
-86.668289,100,27217.52973
-107.865805,100,27219.90793
-108.705299,100,27222.08178
-97.460273,100,27224.08672
-102.125108,100,27226.4827
-86.233197,100,27228.67428
-95.438157,100,27230.86271
-107.154355,100,27233.08661
-100.456244,100,27235.30262
-104.392558,100,27237.67508
-97.544709,100,27239.955
-108.060797,100,27242.1663
-99.594548,100,27244.42119
-103.488357,100,27246.6556
-107.548191,100,27248.92484
-100.467578,100,27251.06944
-101.171349,100,27253.23229
-101.713354,100,27255.4951
-109.284642,100,27257.55242
-103.040418,100,27259.7555
-103.20322,100,27261.89869
-96.559151,100,27264.1516
-93.134298,100,27266.43213
-96.584304,100,27268.71542
-100.750988,100,27270.89362
-94.538032,100,27273.15679
-103.531708,100,27275.53186
-102.021602,100,27277.74508
-125.327606,100,27280.01211
-100.499344,100,27282.3074
-98.334967,100,27284.61319
-101.804621,100,27286.77356
-100.223029,100,27288.85826
-125.195176,100,27291.02822
-99.02944,100,27293.29489
-102.541703,100,27295.30206
-84.168952,100,27297.71411
-100.539124,100,27299.83081
-98.354528,100,27302.1722
-101.306967,100,27304.36475
-97.305265,100,27306.5871
-103.378216,100,27308.7912
-101.983514,100,27310.97597
-99.905118,100,27313.29049
-104.526469,100,27315.49118
-91.222002,100,27317.6746
-94.967898,100,27319.75498
-116.789862,100,27321.90763
-100.814622,100,27324.10946
-101.313602,100,27326.40532
-120.255458,100,27328.56861
-96.800872,100,27330.75016
-100.378012,100,27332.80362
-97.602085,100,27334.98751
-97.181051,100,27337.23736
-98.037837,100,27339.4247
-105.005739,100,27341.71965
-121.351071,100,27343.74315
-92.609774,100,27346.06872
-89.941949,100,27348.34644
-92.871565,100,27350.52689
-111.083626,100,27352.82255
-95.852748,100,27355.18791
-95.671884,100,27357.3807
-105.144017,100,27359.56204
-92.005933,100,27361.92521
-91.676456,100,27364.2706
-108.195658,100,27366.61058
-75.790765,100,27369.17893
-94.654968,100,27371.46036
-71.998557,100,27373.91683
-89.767774,100,27376.17559
-82.084797,100,27378.61591
-80.672653,100,27381.04448
-90.425756,100,27383.36402
-85.2916,100,27385.79144
-87.628229,100,27388.10647
-94.462795,100,27390.5733
-77.243396,100,27393.11645
-75.208271,100,27395.52255
-93.749693,100,27398.02068
-85.486536,100,27400.32431
-93.440314,100,27402.71936
-98.430589,100,27405.10149
-93.360338,100,27407.54077
-93.388782,100,27409.7317
-114.257801,100,27411.90479
-99.182583,100,27414.06654
-97.127175,100,27416.22846
-83.572024,100,27418.66638
-94.21673,100,27421.0202
-90.833379,100,27423.33666
-109.72079,100,27425.59575
-101.751687,100,27427.83667
-95.302791,100,27430.10932
-102.111457,100,27432.3327
-90.712881,100,27434.74655
-93.478668,100,27437.01087
-119.650795,100,27439.3534
-85.116975,100,27441.64952
-99.613488,100,27443.88401
-92.099558,100,27446.19557
-95.402228,100,27448.36733
-95.613629,100,27450.76817
-96.676967,100,27452.85927
-90.528049,100,27455.30801
-94.140117,100,27457.60021
-112.28652,100,27460.02202
-82.77452,100,27462.31496
-95.505646,100,27464.54005
-89.336168,100,27466.81428
-111.949416,100,27469.15747
-95.473882,100,27471.38728
-91.595829,100,27473.60439
-97.876294,100,27475.81621
-99.473205,100,27477.95616
-103.565619,100,27480.09986
-119.246885,100,27482.32686
-94.787877,100,27484.58578
-87.179279,100,27486.90336
-90.613553,100,27489.22186
-92.361119,100,27491.53126
-101.015928,100,27493.6645
-92.019187,100,27495.94984
-97.369154,100,27498.00725
-120.14854,100,27500.20674
-104.155043,100,27502.44067
-102.789438,100,27504.54714
-92.029464,100,27506.7702
-114.396425,100,27508.93086
-96.819436,100,27511.255
-108.388233,100,27513.50869
-106.128661,100,27515.76404
-99.778734,100,27517.94002
-99.78435,100,27519.99247
-102.929282,100,27522.07807
-98.188204,100,27524.27252
-92.267327,100,27526.51598
-97.159902,100,27528.7318
-92.736151,100,27530.79956
-98.71647,100,27533.04807
-100.954668,100,27535.1457
-101.334893,100,27537.23777
-126.832999,100,27539.39902
-102.286887,100,27541.68527
-114.723132,100,27543.92807
-100.973189,100,27545.94993
-103.058174,100,27548.12858
-104.276444,100,27550.28243
-131.306599,100,27552.3943
-103.078717,100,27554.53964
-102.140717,100,27556.58679
-91.647505,100,27558.86345
-125.140017,100,27561.12499
-102.225129,100,27563.34804
-98.829863,100,27565.53861
-77.39839,100,27567.72793
-98.057094,100,27569.93772
-98.741072,100,27572.27437
-101.141549,100,27574.44787
-94.366588,100,27576.66133
-103.505381,100,27578.84111
-103.656407,100,27581.032
-100.990541,100,27583.02487
-100.536006,100,27585.23294
-95.516013,100,27587.37174
-100.620408,100,27589.65405
-97.15087,100,27591.79843
-90.178835,100,27593.9346
-96.139478,100,27596.16411
-86.496833,100,27598.39723
-94.616239,100,27600.67559
-99.419355,100,27602.90709
-90.239829,100,27605.16
-96.570185,100,27607.29605
-91.220805,100,27609.59989
-94.621765,100,27611.86922
-124.738106,100,27613.89427
-102.039594,100,27616.16723
-98.526488,100,27618.15011
-99.181383,100,27620.40614
-99.067428,100,27622.53942
-93.451281,100,27624.97036
-93.928008,100,27627.09624
-97.293538,100,27629.31275
-99.177788,100,27631.42916
-97.941835,100,27633.42667
-95.612914,100,27635.60698
-93.831569,100,27637.79097
-121.718614,100,27639.97046
-98.791824,100,27642.19042
-113.661705,100,27644.5194
-94.087541,100,27646.6738
-90.273188,100,27648.99156
-93.896962,100,27651.38912
-90.269127,100,27653.8494
-96.777597,100,27656.03719
-91.806286,100,27658.24762
-96.323522,100,27660.49692
-102.417688,100,27662.60547
-98.820429,100,27664.67565
-87.17317,100,27666.99154
-91.383634,100,27669.05036
-88.445367,100,27671.34572
-85.450222,100,27673.63018
-93.406123,100,27675.89571
-86.820986,100,27678.08978
-79.208901,100,27680.51601
-87.091634,100,27682.70974
-73.217403,100,27685.09702
-82.015582,100,27687.39436
-98.038059,100,27689.71703
-88.151321,100,27691.92028
-83.979312,100,27694.13392
-89.737497,100,27696.58097
-84.603031,100,27698.89039
-93.950928,100,27701.31316
-93.302842,100,27703.52193
-79.467813,100,27705.87325
-76.594707,100,27708.15339
-87.53634,100,27710.26196
-98.710743,100,27712.64455
-111.356364,100,27714.84265
-97.47146,100,27717.07363
-93.025446,100,27719.31091
-92.657037,100,27721.44589
-83.892799,100,27723.69493
-92.019096,100,27726.09611
-91.315208,100,27728.33631
-94.239235,100,27730.69276
-91.089201,100,27732.86718
-93.479603,100,27735.18212
-92.910221,100,27737.62114
-96.542471,100,27739.84768
-88.804016,100,27741.98615
-97.815206,100,27744.11366
-87.999014,100,27746.29911
-111.69201,100,27748.59868
-118.25282,100,27750.8492
-96.878365,100,27753.10822
-91.91345,100,27755.40753
-94.311616,100,27757.67623
-103.269662,100,27759.95274
-95.676643,100,27762.06014
-89.014764,100,27764.1155
-83.79988,100,27766.60643
-87.316264,100,27769.01125
-82.315188,100,27771.23565
-91.12956,100,27773.49366
-87.745925,100,27775.66208
-94.126422,100,27777.90482
-93.946706,100,27780.25012
-87.914955,100,27782.24229
-89.538823,100,27784.25427
-109.910277,100,27786.47834
-91.501775,100,27788.77398
-89.355757,100,27790.97814
-89.728949,100,27793.26165
-90.435796,100,27795.52902
-89.846363,100,27797.63639
-86.942719,100,27799.973
-80.372895,100,27802.22851
-110.793873,100,27804.32798
-91.423095,100,27806.57911
-78.252438,100,27808.91375
-106.253789,100,27811.14662
-98.267263,100,27813.36602
-91.675409,100,27815.6202
-88.482236,100,27817.92261
-85.054683,100,27820.16684
-94.25317,100,27822.28827
-87.237215,100,27824.55874
-90.273161,100,27826.61588
-83.725283,100,27828.66931
-83.284621,100,27830.86016
-89.217423,100,27833.0437
-66.549841,100,27835.52878
-73.347132,100,27838.00373
-84.727289,100,27840.28795
-117.734034,100,27842.62108
-90.229222,100,27844.94648
-113.597618,100,27847.16276
-82.67609,100,27849.39201
-87.633564,100,27851.80977
-89.926356,100,27854.2078
-97.878636,100,27856.53151
-85.577786,100,27858.84188
-77.580609,100,27861.23554
-84.815496,100,27863.50922
-84.367788,100,27865.72933
-82.848126,100,27868.0548
-109.792788,100,27870.43134
-85.996872,100,27872.64497
-107.646824,100,27874.93204
-80.904989,100,27877.23244
-81.171065,100,27879.59014
-85.818185,100,27881.86307
-82.759362,100,27884.21428
-83.62603,100,27886.44974
-86.356746,100,27888.53457
-108.970113,100,27890.80421
-87.933008,100,27893.14654
-79.426705,100,27895.5282
-88.609616,100,27897.66992
-84.87323,100,27899.91659
-84.326654,100,27902.26674
-81.715754,100,27904.50778
-83.458729,100,27906.69563
-89.506421,100,27909.01937
-89.154514,100,27911.18406
-74.331471,100,27913.66059
-83.08449,100,27915.77917
-82.760504,100,27917.986
-87.205873,100,27920.07491
-79.847426,100,27922.32457
-80.949298,100,27924.64354
-88.343242,100,27926.80372
-82.823652,100,27928.95677
-74.886417,100,27931.3512
-86.969158,100,27933.46765
-83.854077,100,27935.50401
-80.521124,100,27937.74127
-86.099352,100,27939.86847
-83.939453,100,27942.03653
-87.245047,100,27944.27398
-86.562812,100,27946.51858
-77.919395,100,27948.85385
-82.720088,100,27951.26801
-83.508539,100,27953.42055
-82.783512,100,27955.69367
-79.546988,100,27958.17945
-70.885388,100,27960.55217
-83.85477,100,27962.85519
-83.417484,100,27965.19862
-59.595348,100,27967.51873
-83.295691,100,27969.84302
-81.244911,100,27972.13815
-87.926964,100,27974.39932
-82.52265,100,27976.70519
