#{"t_start": 1543713786.9574082, "env_id": "BaxterReachEnv-v1"}
r,l,t
-35.135991,100,772.408781
-35.135991,100,775.187131
-35.135991,100,777.834385
-35.135991,100,780.44722
-35.135991,100,783.291886
-35.135991,100,786.00143
-35.135991,100,788.761808
-35.135991,100,791.336047
-35.135991,100,794.124083
-35.135991,100,796.820916
-35.135991,100,799.400118
-35.135991,100,801.744976
-35.135991,100,804.634047
-35.135991,100,807.043699
-35.135991,100,809.727115
-35.135991,100,812.478616
-35.135991,100,815.144899
-35.135991,100,817.688234
-35.135991,100,820.147964
-35.135991,100,822.971018
-35.135991,100,825.664651
-35.135991,100,828.336171
-35.135991,100,831.025671
-35.135991,100,833.635123
-35.135991,100,836.384297
-35.135991,100,839.096976
-35.135991,100,841.89315
-35.135991,100,844.770039
-35.135991,100,847.028414
-35.135991,100,849.723605
-35.135991,100,852.40341
-35.135991,100,855.181446
-35.135991,100,857.80191
-35.135991,100,860.458013
-35.135991,100,862.786916
-35.135991,100,865.501434
-35.135991,100,868.290101
-35.135991,100,871.114691
-35.135991,100,873.58105
-35.135991,100,876.170308
-35.135991,100,878.559357
-35.135991,100,881.089027
-35.135991,100,884.078017
-35.135991,100,886.747374
-35.135991,100,889.011503
-35.135991,100,891.416687
-35.135991,100,893.965204
-35.135991,100,896.335104
-35.135991,100,898.905673
-35.135991,100,901.731701
-35.135991,100,904.091102
-35.135991,100,906.50922
-35.135991,100,909.330456
-35.135991,100,911.828492
-35.135991,100,914.289271
-35.135991,100,917.220952
-35.135991,100,919.520972
-35.135991,100,922.445011
-35.135991,100,925.053674
-35.135991,100,927.508112
-35.135991,100,929.828938
-35.135991,100,932.180647
-35.135991,100,934.497465
-35.135991,100,936.759979
-35.135991,100,939.115619
-35.135991,100,941.548964
-35.135991,100,943.937774
-35.135991,100,946.391717
-35.135991,100,948.940974
-35.135991,100,951.607316
-35.135991,100,954.16988
-35.135991,100,956.548466
-35.135991,100,959.20033
-35.135991,100,961.699694
-35.135991,100,964.236873
-35.135991,100,966.790992
-35.135991,100,969.449917
-35.135991,100,971.742096
-35.135991,100,974.133995
-35.135991,100,976.510851
-35.135991,100,979.016085
-35.135991,100,981.635477
-35.135991,100,983.983507
-35.135991,100,986.43981
-35.135991,100,988.693002
-35.135991,100,990.988491
-35.135991,100,993.398489
-35.135991,100,995.828662
-35.135991,100,998.076581
-35.135991,100,1000.340876
-35.135991,100,1002.643279
-35.135991,100,1004.974871
-35.135991,100,1007.247289
-35.135991,100,1009.574265
-35.135991,100,1011.988549
-35.135991,100,1014.411495
-35.135991,100,1016.926376
-35.135991,100,1019.355434
-35.135991,100,1021.8474
-35.135991,100,1024.34893
-35.135991,100,1026.874325
-35.135991,100,1029.363801
-35.135991,100,1031.906779
-35.135991,100,1034.226363
-35.135991,100,1036.747657
-35.135991,100,1039.000463
-35.135991,100,1041.496873
-35.135991,100,1043.907461
-35.135991,100,1046.334567
-35.135991,100,1048.8054
-35.135991,100,1051.264266
-35.135991,100,1053.76512
-35.135991,100,1056.207313
-35.135991,100,1058.611396
-35.135991,100,1060.908839
-35.135991,100,1063.435646
-35.135991,100,1065.814915
-35.135991,100,1068.147458
-35.135991,100,1070.390118
-35.135991,100,1072.811577
-35.135991,100,1075.169976
-35.135991,100,1077.633916
-35.135991,100,1080.214161
-35.135991,100,1082.734464
-35.135991,100,1085.004018
-35.135991,100,1087.566628
-35.135991,100,1090.034952
-35.135991,100,1092.76216
-35.135991,100,1095.019793
-35.135991,100,1097.761712
-35.135991,100,1100.218597
-35.135991,100,1102.972317
-35.135991,100,1105.289095
-35.135991,100,1107.600195
-35.135991,100,1110.410882
-35.135991,100,1112.774529
-35.135991,100,1115.488803
-35.135991,100,1118.019581
-35.135991,100,1120.27958
-35.135991,100,1122.684845
-35.135991,100,1124.880536
-35.135991,100,1127.339293
-35.135991,100,1129.569065
-35.135991,100,1131.848403
-35.135991,100,1133.97672
-35.135991,100,1136.363541
-35.135991,100,1138.721935
-35.135991,100,1141.042905
-35.135991,100,1143.567374
-35.135991,100,1145.904856
-35.135991,100,1148.583441
-35.135991,100,1150.902232
-35.135991,100,1153.060608
-35.135991,100,1155.280274
-35.135991,100,1157.312016
-35.135991,100,1159.477356
-35.135991,100,1161.867053
-35.135991,100,1164.124417
-35.135991,100,1166.354569
-35.135991,100,1168.778708
-35.135991,100,1171.021721
-35.135991,100,1173.406723
-35.135991,100,1175.563604
-35.135991,100,1178.103738
-35.135991,100,1180.363187
-35.135991,100,1182.620852
-35.135991,100,1184.79632
-35.135991,100,1187.270387
-35.135991,100,1189.567613
-35.135991,100,1191.605332
-35.135991,100,1193.815763
-35.135991,100,1195.990457
-35.135991,100,1198.230276
-35.135991,100,1200.509912
-35.135991,100,1202.818441
-35.135991,100,1205.058239
-35.135991,100,1207.404409
-35.135991,100,1209.626424
-35.135991,100,1211.706176
-35.135991,100,1214.105589
-35.135991,100,1216.203159
-35.135991,100,1218.520669
-35.135991,100,1220.554597
-35.135991,100,1222.973096
-35.135991,100,1225.11244
-35.135991,100,1227.352566
-35.135991,100,1229.45166
-35.135991,100,1231.679593
-35.135991,100,1233.99509
-35.135991,100,1236.072435
-35.135991,100,1238.232341
-35.135991,100,1240.412113
-35.135991,100,1242.495886
-35.135991,100,1244.661677
-35.135991,100,1247.258424
-35.135991,100,1249.452885
-35.135991,100,1251.570297
-35.135991,100,1253.807288
-35.135991,100,1256.162659
-35.135991,100,1258.437766
-35.135991,100,1260.561534
-35.135991,100,1262.795261
-35.135991,100,1264.920048
-35.135991,100,1267.369856
-35.135991,100,1269.590625
-35.135991,100,1271.945806
-35.135991,100,1274.381781
-35.135991,100,1276.719861
-35.135991,100,1278.848307
-35.135991,100,1281.189982
-35.135991,100,1283.876674
-35.135991,100,1286.202967
-35.135991,100,1288.400459
-35.135991,100,1290.491005
-35.135991,100,1292.669854
-35.135991,100,1294.893148
-35.135991,100,1297.133103
-35.135991,100,1299.409722
-35.135991,100,1301.517778
-35.135991,100,1304.020339
-35.135991,100,1306.298134
-35.135991,100,1308.411515
-35.135991,100,1310.684741
-35.135991,100,1312.924707
-35.135991,100,1315.700226
-35.135991,100,1318.542484
-35.135991,100,1321.068027
-35.135991,100,1323.70796
-35.135991,100,1326.243226
-35.135991,100,1328.628993
-35.135991,100,1331.158926
-35.135991,100,1333.601764
-35.135991,100,1338.736418
-35.135991,100,1341.647773
-35.135991,100,1344.234422
-35.135991,100,1346.64761
-35.135991,100,1349.398149
-35.135991,100,1351.505994
-35.135991,100,1353.70128
-35.135991,100,1356.018581
-35.135991,100,1358.715871
-35.135991,100,1361.471878
-35.135991,100,1364.381288
-35.135991,100,1367.465952
-35.135991,100,1370.36844
-35.135991,100,1373.178473
-35.135991,100,1375.842865
-35.135991,100,1378.64044
-35.135991,100,1380.729399
-35.135991,100,1383.265893
-35.135991,100,1385.541068
-35.135991,100,1388.151276
-35.135991,100,1390.884847
-35.135991,100,1393.550174
-35.135991,100,1396.248914
-35.135991,100,1399.011673
-35.135991,100,1401.663456
-35.135991,100,1404.479887
-35.135991,100,1407.15076
-35.135991,100,1409.743032
-35.135991,100,1412.463603
-35.135991,100,1415.140581
-35.135991,100,1417.722755
-35.135991,100,1420.268077
-35.135991,100,1423.011695
-35.135991,100,1425.719924
-35.135991,100,1428.220405
-35.135991,100,1430.786817
-35.135991,100,1433.136749
-35.135991,100,1435.968526
-35.135991,100,1438.431592
-35.135991,100,1441.079913
-35.135991,100,1443.596728
-35.135991,100,1446.201566
-35.135991,100,1448.913175
-35.135991,100,1451.312526
-35.135991,100,1453.921968
-35.135991,100,1456.621124
-35.135991,100,1459.250435
-35.135991,100,1461.964667
-35.135991,100,1464.275262
-35.135991,100,1466.585137
